,smiles,GWP100,LT,RE,lip,sol,GWP
112,C(C(C(C(F)(F)Cl)(Cl)Cl)(F)F)(Cl)Cl,2.1810839176,0.4036237597,-0.5700545907,0.0601501614,-3.4445633888,151.7343531565
4642,C(C(C(C(C(C(C(C(F)(F)F)(F)F)(Cl)Cl)(F)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl,2.1811444759,0.6100628376,-0.6957058907,0.3800833225,-4.6067013741,151.7555125735
11752,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl,2.1812524796,0.6133082509,-0.7090201378,0.2866368294,-4.8815684319,151.7932569682
8134,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl,2.1812975407,0.6922710538,-0.7101522684,0.2855400443,-4.978410244,151.8090074049
9790,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(Cl)Cl,2.1813840866,0.7038117051,-0.6789926291,0.3309665918,-4.8918867111,151.8392628275
2698,C(C(C(C(C(C(C(Cl)(Cl)Cl)(Cl)F)(F)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl,2.1813979149,0.4942381382,-0.7088367343,0.2933460474,-4.5353960991,151.8440975859
11590,C(C(C(C(C(C(C(C(F)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl,2.1814472675,0.677844584,-0.7214566469,0.3499364257,-4.8707308769,151.8613539272
9241,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl,2.1815612316,0.7038502693,-0.7131310701,0.3501440883,-4.7281265259,151.9012093968
2500,C(C(C(C(C(C(C(Cl)(Cl)Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(Cl)Cl,2.1816446781,0.5881738663,-0.6342820525,0.2899587154,-4.6530327797,151.9303989055
4543,C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl,2.1817517281,0.7523049116,-0.7091223001,0.3497256041,-4.701031208,151.9678530886
1123,C(C(C(C(C(C(F)(F)Cl)(Cl)Cl)(Cl)F)(Cl)F)(Cl)Cl)(Cl)Cl,2.1818664074,0.5418499708,-0.6350604892,0.2570614815,-4.3609838486,152.007986856
11104,C(C(C(C(C(C(C(C(F)(Cl)Cl)(F)F)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl,2.1818842888,0.6471604109,-0.7261965275,0.3498079181,-4.8075027466,152.014245675
10699,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)F)(Cl)F)(F)F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl,2.1821892262,0.693218708,-0.7109831572,0.3507556915,-4.796497345,152.1210190806
10483,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl,2.1822633743,0.7355105877,-0.6923100948,0.2982456684,-4.9529724121,152.1469932982
2563,C(C(C(C(C(C(C(Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl,2.1824140549,0.5004988313,-0.6021973491,0.295455873,-4.5766634941,152.1997905818
11266,C(C(C(C(C(C(C(C(F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl,2.1824474335,0.6839180589,-0.7128176689,0.2845289707,-4.8976264,152.2114886612
8251,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(Cl)F)(F)F)(Cl)F)(Cl)F)(Cl)F)(Cl)Cl)(Cl)Cl,2.1825723648,0.6675885916,-0.7000733614,0.3771201372,-4.8983707428,152.2552808822
3607,C(C(C(C(C(C(C(F)(F)Cl)(Cl)F)(Cl)F)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)Cl,2.1827120781,0.6283126473,-0.6509031057,0.3473900557,-4.6300702095,152.3042695493
2860,C(C(C(C(C(C(C(Cl)(Cl)Cl)(Cl)F)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl,2.1827249527,0.4702234864,-0.667111814,0.2933461666,-4.5741448402,152.3087846564
4219,C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl,2.1827788353,0.5576742291,-0.7032172084,0.2574775219,-4.6802067757,152.3276826683
7567,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl,2.1828920841,0.7046028376,-0.638341248,0.2868179083,-4.9759097099,152.3674095845
43,C(C(C(F)(Cl)Cl)(Cl)Cl)(Cl)Cl,2.1829164028,0.2086821795,-0.6434409618,0.1172368675,-3.6623725891,152.3759417683
10006,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)Cl)(Cl)F)(F)F)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)Cl,2.1829972267,0.6704363227,-0.6814635396,0.3119719625,-4.8708195686,152.4043021647
5191,C(C(C(C(C(C(C(C(F)(F)F)(Cl)Cl)(F)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl,2.1831305027,0.6548237801,-0.6938261986,0.3458465338,-4.7188925743,152.4510790671
5290,C(C(C(C(C(C(C(C(F)(F)F)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl,2.1833245754,0.5997132659,-0.6875137687,0.3772565126,-4.6159157753,152.5192199461
4021,C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl,2.1833603382,0.5024633408,-0.6455691457,0.2941642404,-4.5628237724,152.531779942
13039,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(Cl)F)(Cl)F)(F)F)(F)F)(Cl)Cl)(Cl)Cl,2.1835873127,0.5701342821,-0.6913366318,0.3815805316,-4.6680178642,152.6115181669
10654,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)F)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)Cl,2.1836321354,0.6669270396,-0.6439322233,0.3247576952,-4.8898272514,152.6272697191
3850,C(C(C(C(C(C(C(F)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)Cl,2.1836569309,0.6421996951,-0.7008498907,0.3029726744,-4.6325087547,152.6359840422
9628,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)Cl)(F)F)(Cl)Cl)(Cl)F)(Cl)F)(Cl)Cl)(Cl)Cl,2.1837685108,0.6779030561,-0.6801404953,0.3117143512,-4.8909173012,152.6752046535
9079,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl,2.1839165688,0.7025723457,-0.7062718868,0.3502058983,-4.8603568077,152.7272629469
10051,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)Cl)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl,2.1839659214,0.6505437493,-0.6905252337,0.2853120565,-4.9268660545,152.7446196556
11041,C(C(C(C(C(C(C(C(F)(Cl)Cl)(F)F)(F)F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl,2.1841099262,0.631254673,-0.709061265,0.375841558,-4.7660126686,152.795275627
8872,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)Cl,2.1842114925,0.7585906982,-0.6944874525,0.3767728806,-4.8143997192,152.8310132855
547,C(C(C(C(C(C(F)(F)F)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)Cl,2.1843280792,0.6915951967,-0.701434195,0.284894824,-4.1991858482,152.8720463951
4030,C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)Cl,2.1844556332,0.605597198,-0.6666858196,0.2572204471,-4.7574286461,152.9169520902
12508,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl,2.1845178604,0.7333062291,-0.7060495615,0.2889327407,-4.9606409073,152.9388641417
7477,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl,2.1847484112,0.5703281164,-0.6424030066,0.3173221946,-4.7835774422,153.0200752428
7162,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl,2.1847915649,0.6474417448,-0.7000931501,0.2846022844,-4.9893350601,153.0352808703
10735,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)F)(Cl)F)(F)F)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)Cl,2.1849360466,0.6948381066,-0.6898204088,0.3773088455,-4.8660635948,153.0862013183
2716,C(C(C(C(C(C(C(Cl)(Cl)Cl)(Cl)F)(F)F)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)Cl,2.1851625443,0.5759077668,-0.7011346221,0.2883694172,-4.6370716095,153.166061205
6361,C(C(C(C(C(C(C(C(F)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)Cl,2.1852884293,0.7308529615,-0.6805423498,0.3762794137,-4.6635375023,153.2104644996
9565,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)Cl)(F)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl,2.1853196621,0.6486234665,-0.7001034617,0.2853503227,-4.8750576973,153.2214832191
1393,C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl,2.1853387356,0.5302202106,-0.6807268858,0.3178474903,-4.2573328018,153.2282125978
10546,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl,2.1856091022,0.6531886458,-0.6679627895,0.323998034,-4.863307476,153.3236333343
5029,C(C(C(C(C(C(C(C(F)(F)F)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl,2.1856782436,0.754781127,-0.7069833279,0.3496431708,-4.6878347397,153.3480450024
3562,C(C(C(C(C(C(C(F)(F)Cl)(Cl)F)(Cl)F)(F)F)(F)F)(Cl)Cl)(Cl)Cl,2.1858699322,0.550927639,-0.6820831895,0.3573842049,-4.3433656693,153.4157445746
12877,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(Cl)F)(F)F)(F)F)(F)F)(Cl)Cl)(Cl)Cl,2.1859400272,0.6042093039,-0.6957505941,0.3811836839,-4.5873999596,153.4405078504
5632,C(C(C(C(C(C(C(C(F)(F)F)(Cl)Cl)(Cl)F)(F)F)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)Cl,2.1861109734,0.6905123591,-0.675432682,0.3722128272,-4.7013077736,153.5009166829
13048,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(Cl)F)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl,2.1861233711,0.6319069862,-0.7137913704,0.335491538,-4.9171409607,153.5052987226
2140,C(C(C(C(C(C(C(F)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl,2.1861445904,0.7057369947,-0.6856248379,0.3206311464,-4.5555701256,153.5127990422
8449,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl,2.1861608028,0.5257251263,-0.6625224948,0.3171675801,-4.833073616,153.5185298704
1627,C(C(C(C(C(C(C(F)(F)F)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl,2.1861684322,0.6655834317,-0.7074835896,0.3205516338,-4.4433231354,153.5212268048
1312,C(C(C(C(C(C(F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl,2.1864111423,0.4742889404,-0.6821410656,0.2572530508,-4.3266863823,153.6070477622
2419,C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(Cl)F)(Cl)Cl)(Cl)Cl,2.1865007877,0.5482412577,-0.6964201331,0.298624754,-4.6588711739,153.638758007
12238,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)Cl)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl,2.1866271496,0.6170269847,-0.7045934796,0.2868416905,-4.9421648979,153.6834670757
6739,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl,2.1866829395,0.5790370107,-0.6988902092,0.3760545254,-4.7912817001,153.7032106913
9016,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)Cl)(F)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl,2.1867063046,0.6027446389,-0.7000814676,0.3808056116,-4.6896996498,153.7114801386
4966,C(C(C(C(C(C(C(C(F)(F)F)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl,2.1867287159,0.6991728544,-0.6946209073,0.3802822828,-4.6098160744,153.7194124754
11383,C(C(C(C(C(C(C(C(F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)Cl,2.1867344379,0.6788417101,-0.6989818811,0.3110672235,-4.8910646439,153.7214378185
6667,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(F)F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl,2.1868281364,0.5697793365,-0.7069482207,0.3150897026,-4.813539505,153.754606608
11095,C(C(C(C(C(C(C(C(F)(Cl)Cl)(F)F)(F)F)(Cl)F)(F)F)(F)F)(Cl)Cl)(Cl)Cl,2.1868348122,0.5852997899,-0.6963475943,0.3806347847,-4.5715813637,153.7569700519
7225,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl,2.1869146824,0.6028088927,-0.6935850382,0.3761526346,-4.8663973808,153.7852497871
13003,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)Cl,2.1869442463,0.6592806578,-0.6531915069,0.3113849163,-4.9250283241,153.7957188289
2032,C(C(C(C(C(C(C(F)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl,2.186968565,0.6337949038,-0.6881464124,0.3206474185,-4.4931616783,153.8043309943
1033,C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)Cl,2.1870620251,0.6422657967,-0.7040836811,0.2854518294,-4.3779540062,153.8374332163
12823,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl,2.1871592999,0.538838625,-0.6519463062,0.3158153296,-4.8232302666,153.8718941159
12724,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl,2.1871650219,0.638250947,-0.7012939453,0.2854193449,-4.9408392906,153.873921468
3985,C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl,2.1872684956,0.5460852385,-0.6844083667,0.2884491682,-4.6154432297,153.9105873616
463,C(C(C(C(C(F)(Cl)Cl)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl,2.1872992516,0.4098554254,-0.6016461849,0.0750158578,-3.962446928,153.9214874336
4129,C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(F)F)(F)F)(F)F)(Cl)Cl)(Cl)Cl,2.1873195171,0.525549233,-0.6962299347,0.3570547104,-4.3192458153,153.9286700735
3958,C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(Cl)Cl,2.187420845,0.5838923454,-0.69049716,0.3026057482,-4.6318306923,153.964588301
8917,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl,2.1875758171,0.709336102,-0.7145311832,0.3501964211,-4.7445788383,154.0195382728
3085,C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl,2.1875815392,0.6295136213,-0.7117331624,0.3210523725,-4.5524215698,154.0215675702
12562,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl,2.1876709461,0.6518413424,-0.721570015,0.3505693078,-4.812441349,154.0532788154
11419,C(C(C(C(C(C(C(C(F)(Cl)Cl)(F)F)(Cl)F)(F)F)(F)F)(F)F)(Cl)Cl)(Cl)Cl,2.1876862049,0.6168400049,-0.6924707294,0.3806348443,-4.5477442741,154.0586915201
7009,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)Cl,2.1877820492,0.6141108274,-0.6956278682,0.3117479086,-4.9093604088,154.0926944206
4318,C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl,2.1880300045,0.499542892,-0.656028688,0.292681396,-4.5628380775,154.1806969503
11203,C(C(C(C(C(C(C(C(F)(Cl)Cl)(F)F)(Cl)Cl)(F)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl,2.1880404949,0.5781821609,-0.7072044611,0.315128684,-4.7297186852,154.1844212422
7675,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)Cl,2.1881120205,0.6706468463,-0.6061939001,0.2876948714,-5.0205264091,154.2098165392
3076,C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(F)F)(Cl)Cl)(Cl)Cl,2.1882321835,0.5662286282,-0.6858028173,0.3568465114,-4.3137578964,154.2524900549
7522,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(Cl)F)(Cl)Cl)(Cl)Cl,2.1882812977,0.6545907259,-0.6326900721,0.3491820097,-4.9125313759,154.2699354072
11059,C(C(C(C(C(C(C(C(F)(Cl)Cl)(F)F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)Cl,2.1884510517,0.7101805806,-0.7050939798,0.3717850447,-4.8829393387,154.3302471607
11851,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl,2.1884782314,0.5561095476,-0.6964557767,0.3165900707,-4.7639832497,154.3399060075
220,C(C(C(C(C(F)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl,2.1885626316,0.4815009236,-0.6244432926,0.0726308972,-3.7251486778,154.3699031218
8629,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(Cl)F)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)Cl,2.188685894,0.629770875,-0.6605262756,0.3108241558,-4.9483060837,154.413722942
10321,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl,2.1887872219,0.7628033161,-0.6972233653,0.350672543,-4.9508051872,154.4497543533
6163,C(C(C(C(C(C(C(C(F)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl,2.1888449192,0.7033923864,-0.6862245798,0.3497700691,-4.7502837181,154.4702748194
382,C(C(C(C(C(F)(F)Cl)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl,2.1890466213,0.4441801906,-0.6024730802,0.0731837302,-3.9070105553,154.542033083
5659,C(C(C(C(C(C(C(C(F)(F)F)(Cl)Cl)(Cl)F)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(Cl)Cl,2.1892192364,0.718568325,-0.6681750417,0.3765838146,-4.673643589,154.6034696984
4156,C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(F)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl,2.1892488003,0.5159482956,-0.7039628625,0.2981738448,-4.5042681694,154.6139944412
925,C(C(C(C(C(C(Cl)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl,2.18953228,0.5464085937,-0.6634140015,0.2234046012,-4.5263104439,154.7149495233
1834,C(C(C(C(C(C(C(F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl,2.1895468235,0.578369379,-0.6615107656,0.3534009457,-4.4094567299,154.7201306614
6793,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(F)F)(Cl)F)(Cl)F)(Cl)F)(Cl)Cl)(Cl)Cl,2.1896264553,0.6198040247,-0.7063395977,0.3766381741,-4.8963551521,154.7485025922
9340,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl,2.1897785664,0.6480551958,-0.6986901164,0.380803287,-4.7472281456,154.8027125383
1663,C(C(C(C(C(C(C(F)(F)F)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)Cl,2.1902704239,0.7207484841,-0.6923273802,0.3510664701,-4.4102134705,154.9781327095
12553,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(F)F)(Cl)F)(F)F)(F)F)(Cl)Cl)(Cl)Cl,2.1902935505,0.5844413042,-0.6928129196,0.3813691139,-4.5866065025,154.986385665
6847,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)Cl,2.1903100014,0.6045638919,-0.702208519,0.3119764328,-4.9042696953,154.9922565916
3310,C(C(C(C(C(C(C(F)(F)Cl)(Cl)Cl)(Cl)Cl)(Cl)F)(Cl)F)(Cl)Cl)(Cl)Cl,2.1903512478,0.6014751196,-0.634632349,0.2879964113,-4.6496062279,155.0069774289
4660,C(C(C(C(C(C(C(C(F)(F)F)(F)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)Cl,2.190403223,0.6947159767,-0.6901553869,0.3760220408,-4.6566290855,155.0255293767
3121,C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)Cl,2.1904659271,0.6699815989,-0.6962797642,0.3516799808,-4.6029529572,155.0479138102
1069,C(C(C(C(C(C(F)(F)Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl,2.1905930042,0.5117088556,-0.6729949713,0.2564668655,-4.3070282936,155.0932883737
9403,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl,2.1906964779,0.7111082077,-0.7117813826,0.3501441479,-4.808573246,155.1302448245
3427,C(C(C(C(C(C(C(F)(F)Cl)(Cl)F)(F)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl,2.1907422543,0.5477820039,-0.6959416866,0.3572127223,-4.4786372185,155.1465970316
9664,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl,2.1908452511,0.5803728104,-0.6929609179,0.315972805,-4.7514681816,155.1833958001
4822,C(C(C(C(C(C(C(C(F)(F)F)(F)F)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)Cl,2.1909959316,0.7129264474,-0.6891443729,0.376021862,-4.6684827805,155.2372467608
1771,C(C(C(C(C(C(C(F)(F)F)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(Cl)Cl,2.1913170815,0.6278243661,-0.6770777702,0.3517392874,-4.4328775406,155.3520832472
1333,C(C(C(C(C(C(F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)F)(Cl)Cl,2.191328764,0.5620865822,-0.6077939272,0.0352863818,-4.4704003334,155.3562622705
6829,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)Cl)(F)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl,2.1914227009,0.5408778787,-0.7068471909,0.3160316944,-4.7915587425,155.3898691152
583,C(C(C(C(C(C(F)(F)F)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl,2.1916472912,0.5228543282,-0.6681541204,0.31691432,-4.1376824379,155.4702479466
3229,C(C(C(C(C(C(C(F)(F)Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(Cl)Cl,2.1916844845,0.6182249188,-0.6825318933,0.3178829551,-4.6278252602,155.4835631029
7117,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(Cl)Cl,2.1917703152,0.6197590828,-0.7004743814,0.3767659664,-4.8815245628,155.5142947393
8287,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl,2.1917784214,0.5408792496,-0.7085542083,0.3173522949,-4.7882833481,155.5171974855
817,C(C(C(C(C(C(Cl)(Cl)Cl)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl,2.1918575764,0.5169398189,-0.6408111453,0.2248807698,-4.412961483,155.5455447964
11896,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(Cl)F)(Cl)Cl)(Cl)Cl,2.1920313835,0.6527023911,-0.6895537376,0.3685032129,-4.8836212158,155.6078074743
10798,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)F)(Cl)F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl,2.1920418739,0.6149209738,-0.6504531503,0.3746337891,-4.8080773354,155.6115662385
